name,highway,UF,item,latitude,longitude,exp_km_calc
GH039704,349,BA,Faixa Lateral,-134.632.483,-448.657.562,937.0
GH039704,349,BA,Trinca,-134.632.621,-448.658.847,937.0
GH039704,349,BA,Trinca,-134.632.837,-44.866.121,937.0
GH039704,349,BA,Rocada,-134.632.929,-448.662.181,937.0
GH039704,349,BA,Faixa Central,-134.632.929,-448.662.181,937.0
GH039704,349,BA,Faixa Lateral,-134.632.929,-448.662.181,937.0
GH039704,349,BA,Trinca,-134.633.117,-4.486.641,937.0
GH039704,349,BA,Rocada,-134.633.335,-448.666.866,937.0
GH039704,349,BA,Faixa Central,-134.633.335,-448.666.866,937.0
GH039704,349,BA,Faixa Lateral,-134.633.335,-448.666.866,937.0
GH039704,349,BA,Trinca,-134.633.595,-448.669.557,937.0
GH039704,349,BA,Rocada,-134.633.754,-448.671.494,937.0
GH039704,349,BA,Faixa Central,-134.633.754,-448.671.494,937.0
GH039704,349,BA,Faixa Lateral,-134.633.754,-448.671.494,937.0
GH039704,349,BA,Trinca,-134.633.951,-448.673.323,937.0
GH039704,349,BA,Trinca,-134.634.074,-448.674.304,937.0
GH039704,349,BA,Trinca,-134.634.159,-448.675.276,937.0
GH039704,349,BA,Rocada,-134.634.242,-448.676.135,937.0
GH039704,349,BA,Faixa Central,-134.634.242,-448.676.135,937.0
GH039704,349,BA,Faixa Lateral,-134.634.242,-448.676.135,937.0
GH039704,349,BA,Trinca,-134.634.425,-448.677.658,937.0
GH039704,349,BA,Trinca,-134.634.594,-448.678.853,937.0
GH039704,349,BA,Rocada,-134.634.804,-448.680.788,937.0
GH039704,349,BA,Faixa Central,-134.634.804,-448.680.788,937.0
GH039704,349,BA,Faixa Lateral,-134.634.804,-448.680.788,937.0
GH039704,349,BA,Trinca,-134.634.856,-448.681.321,937.0
GH039704,349,BA,Trinca,-134.635.003,-44.868.251,937.0
GH039704,349,BA,Trinca,-134.635.107,-44.868.348,937.0
GH039704,349,BA,Rocada,-134.635.337,-448.685.406,937.0
GH039704,349,BA,Faixa Central,-134.635.337,-448.685.406,937.0
GH039704,349,BA,Faixa Lateral,-134.635.337,-448.685.406,937.0
GH039704,349,BA,Trinca,-134.635.347,-448.685.508,937.0
GH039704,349,BA,Trinca,-134.635.654,-448.687.959,937.0
GH039704,349,BA,Rocada,-13.463.593,-44.869.009,937.0
GH039704,349,BA,Faixa Central,-13.463.593,-44.869.009,937.0
GH039704,349,BA,Faixa Lateral,-13.463.593,-44.869.009,937.0
GH039704,349,BA,Trinca,-134.636.044,-448.690.945,937.0
GH039704,349,BA,Remendo,-134.636.153,-448.691.913,937.0
GH039704,349,BA,Trinca,-134.636.253,-448.692.657,937.0
GH039704,349,BA,Trinca,-134.636.405,-448.694.145,937.0
GH039704,349,BA,Rocada,-134.636.473,-448.694.777,937.0
GH039704,349,BA,Faixa Central,-134.636.473,-448.694.777,937.0
GH039704,349,BA,Faixa Lateral,-134.636.473,-448.694.777,937.0
GH039704,349,BA,Trinca,-134.636.523,-448.695.202,937.0
GH039704,349,BA,Trinca,-134.636.628,-448.696.247,937.0
GH039704,349,BA,Trinca,-13.463.672,-448.697.315,937.0
GH039704,349,BA,Rocada,-134.636.934,-448.699.413,937.0
GH039704,349,BA,Faixa Central,-134.636.934,-448.699.413,937.0
GH039704,349,BA,Faixa Lateral,-134.636.934,-448.699.413,937.0
GH039704,349,BA,Trinca,-134.637.437,-448.703.925,937.0
GH039704,349,BA,Rocada,-134.637.447,-44.870.403,937.0
GH039704,349,BA,Faixa Central,-134.637.447,-44.870.403,937.0
GH039704,349,BA,Faixa Lateral,-134.637.447,-44.870.403,937.0
GH039704,349,BA,Trinca,-13.463.755,-448.705.066,938.0
GH039704,349,BA,Trinca,-134.637.726,-44.870.665,938.0
GH039704,349,BA,Trinca,-134.637.827,-448.707.783,938.0
GH039704,349,BA,Rocada,-134.637.913,-448.708.726,938.0
GH039704,349,BA,Faixa Central,-134.637.913,-448.708.726,938.0
GH039704,349,BA,Faixa Lateral,-134.637.913,-448.708.726,938.0
GH039704,349,BA,Trinca,-134.637.945,-448.709.044,938.0
GH039704,349,BA,Trinca,-134.638.047,-448.710.413,938.0
GH039704,349,BA,Trinca,-134.638.162,-448.711.355,938.0
GH039704,349,BA,Trinca,-134.638.298,-448.712.506,938.0
GH039704,349,BA,Trinca,-134.638.298,-448.712.506,938.0
GH039704,349,BA,Rocada,-134.638.383,-448.713.347,938.0
GH039704,349,BA,Faixa Central,-134.638.383,-448.713.347,938.0
GH039704,349,BA,Faixa Lateral,-134.638.383,-448.713.347,938.0
GH039704,349,BA,Trinca,-134.638.667,-448.716.021,938.0
GH039704,349,BA,Trinca,-134.638.786,-448.717.411,938.0
GH039704,349,BA,Rocada,-134.638.838,-448.717.946,938.0
GH039704,349,BA,Faixa Central,-134.638.838,-448.717.946,938.0
GH039704,349,BA,Faixa Lateral,-134.638.838,-448.717.946,938.0
GH039704,349,BA,Trinca,-134.638.912,-448.718.695,938.0
GH039704,349,BA,Rocada,-134.639.289,-448.722.586,938.0
GH039704,349,BA,Faixa Central,-134.639.289,-448.722.586,938.0
GH039704,349,BA,Faixa Lateral,-134.639.289,-448.722.586,938.0
GH039704,349,BA,Trinca,-134.639.466,-448.724.428,938.0
GH039704,349,BA,Trinca,-134.639.657,-448.726.399,938.0
GH039704,349,BA,Rocada,-134.639.759,-448.727.282,938.0
GH039704,349,BA,Faixa Central,-134.639.759,-448.727.282,938.0
GH039704,349,BA,Faixa Lateral,-134.639.759,-448.727.282,938.0
GH039704,349,BA,Rocada,-134.640.226,-448.731.896,938.0
GH039704,349,BA,Faixa Central,-134.640.226,-448.731.896,938.0
GH039704,349,BA,Faixa Lateral,-134.640.226,-448.731.896,938.0
GH039704,349,BA,Rocada,-134.640.689,-448.736.492,938.0
GH039704,349,BA,Faixa Central,-134.640.689,-448.736.492,938.0
GH039704,349,BA,Faixa Lateral,-134.640.689,-448.736.492,938.0
GH039704,349,BA,Trinca,-134.640.735,-448.736.821,938.0
GH039704,349,BA,Trinca,-134.640.888,-44.873.801,938.0
GH039704,349,BA,Trinca,-134.641,-448.739.001,938.0
GH039704,349,BA,Trinca,-13.464.115,-448.740.406,938.0
GH039704,349,BA,Rocada,-134.641.229,-448.741.167,938.0
GH039704,349,BA,Faixa Central,-134.641.229,-448.741.167,938.0
GH039704,349,BA,Faixa Lateral,-134.641.229,-448.741.167,938.0
GH039704,349,BA,Trinca,-134.641.302,-448.741.913,938.0
GH039704,349,BA,Trinca,-134.641.453,-448.743.317,938.0
GH039704,349,BA,Trinca,-134.641.598,-448.744.723,938.0
GH039704,349,BA,Rocada,-134.641.736,-448.745.802,938.0
GH039704,349,BA,Faixa Central,-134.641.736,-448.745.802,938.0
GH039704,349,BA,Faixa Lateral,-134.641.736,-448.745.802,938.0
GH039704,349,BA,Trinca,-134.641.883,-448.747.111,938.0
GH039704,349,BA,Rocada,-134.642.255,-448.750.407,938.0
GH039704,349,BA,Faixa Central,-134.642.255,-448.750.407,938.0
GH039704,349,BA,Faixa Lateral,-134.642.255,-448.750.407,938.0
GH039704,349,BA,Buraco,-134.642.301,-44.875.085,938.0
GH039704,349,BA,Trinca,-134.642.487,-448.752.717,938.0
GH039704,349,BA,Rocada,-134.642.769,-448.755.044,938.0
GH039704,349,BA,Faixa Central,-134.642.769,-448.755.044,938.0
GH039704,349,BA,Faixa Lateral,-134.642.769,-448.755.044,938.0
GH039704,349,BA,Trinca,-134.642.849,-448.755.721,938.0
GH039704,349,BA,Trinca,-134.643.011,-448.757.127,938.0
GH039704,349,BA,Trinca,-134.643.239,-44.875.939,938.0
GH039704,349,BA,Rocada,-134.643.271,-448.759.719,938.0
GH039704,349,BA,Faixa Central,-134.643.271,-448.759.719,938.0
GH039704,349,BA,Faixa Lateral,-134.643.271,-448.759.719,938.0
GH039704,349,BA,Trinca,-134.643.399,-448.761.045,938.0
GH039704,349,BA,Trinca,-134.643.708,-448.763.949,938.0
GH039704,349,BA,Rocada,-134.643.731,-448.764.369,938.0
GH039704,349,BA,Faixa Central,-134.643.731,-448.764.369,938.0
GH039704,349,BA,Faixa Lateral,-134.643.731,-448.764.369,938.0
GH039704,349,BA,Trinca,-134.644.163,-448.768.121,938.0
GH039704,349,BA,Rocada,-13.464.425,-448.768.991,938.0
GH039704,349,BA,Faixa Central,-13.464.425,-448.768.991,938.0
GH039704,349,BA,Faixa Lateral,-13.464.425,-448.768.991,938.0
GH039704,349,BA,Trinca,-134.644.259,-4.487.691,938.0
GH039704,349,BA,Trinca,-134.644.426,-44.877.086,938.0
GH039704,349,BA,Trinca,-134.644.585,-448.772.811,938.0
GH039704,349,BA,Rocada,-13.464.466,-448.773.595,938.0
GH039704,349,BA,Faixa Central,-13.464.466,-448.773.595,938.0
GH039704,349,BA,Faixa Lateral,-13.464.466,-448.773.595,938.0
GH039704,349,BA,Trinca,-134.644.752,-448.774.483,938.0
GH039704,349,BA,Rocada,-134.645.165,-448.778.208,938.0
GH039704,349,BA,Faixa Central,-134.645.165,-448.778.208,938.0
GH039704,349,BA,Faixa Lateral,-134.645.165,-448.778.208,938.0
GH039704,349,BA,Trinca,-134.645.357,-448.779.838,938.0
GH039704,349,BA,Rocada,-134.645.759,-448.782.794,938.0
GH039704,349,BA,Faixa Central,-134.645.759,-448.782.794,938.0
GH039704,349,BA,Faixa Lateral,-134.645.759,-448.782.794,938.0
GH039704,349,BA,Trinca,-134.645.809,-448.783.245,938.0
GH039704,349,BA,Trinca,-134.645.923,-448.784.712,938.0
GH039704,349,BA,Trinca,-134.646.078,-448.786.069,938.0
GH039704,349,BA,Rocada,-134.646.199,-448.787.426,938.0
GH039704,349,BA,Faixa Central,-134.646.199,-448.787.426,938.0
GH039704,349,BA,Faixa Lateral,-134.646.199,-448.787.426,938.0
GH039704,349,BA,Trinca,-134.646.424,-448.789.239,938.0
GH039704,349,BA,Trinca,-13.464.653,-448.790.262,938.0
GH039704,349,BA,Remendo,-134.646.594,-448.790.837,938.0
GH039704,349,BA,Trinca,-134.646.657,-448.791.276,938.0
GH039704,349,BA,Rocada,-134.646.728,-448.792.056,938.0
GH039704,349,BA,Faixa Central,-134.646.728,-448.792.056,938.0
GH039704,349,BA,Faixa Lateral,-134.646.728,-448.792.056,938.0
GH039704,349,BA,Trinca,-134.646.845,-448.793.062,938.0
GH039704,349,BA,Trinca,-134.647.011,-44.879.451,938.0
GH039704,349,BA,Trinca,-134.647.108,-448.795.513,939.0
GH039704,349,BA,Trinca,-13.464.721,-448.796.492,939.0
GH039704,349,BA,Trinca,-13.464.721,-448.796.492,939.0
GH039704,349,BA,Rocada,-134.647.233,-448.796.713,939.0
GH039704,349,BA,Faixa Central,-134.647.233,-448.796.713,939.0
GH039704,349,BA,Faixa Lateral,-134.647.233,-448.796.713,939.0
GH039704,349,BA,Trinca,-134.647.325,-44.879.749,939.0
GH039704,349,BA,Trinca,-134.647.464,-448.798.696,939.0
GH039704,349,BA,Trinca,-134.647.613,-448.800.135,939.0
GH039704,349,BA,Rocada,-134.647.753,-448.801.352,939.0
GH039704,349,BA,Faixa Central,-134.647.753,-448.801.352,939.0
GH039704,349,BA,Faixa Lateral,-134.647.753,-448.801.352,939.0
GH039704,349,BA,Trinca,-134.648.167,-448.804.928,939.0
GH039704,349,BA,Rocada,-134.648.306,-448.805.997,939.0
GH039704,349,BA,Faixa Central,-134.648.306,-448.805.997,939.0
GH039704,349,BA,Faixa Lateral,-134.648.306,-448.805.997,939.0
GH039704,349,BA,Trinca,-134.648.332,-448.806.211,939.0
GH039704,349,BA,Trinca,-134.648.473,-448.807.389,939.0
GH039704,349,BA,Trinca,-134.648.659,-448.809.169,939.0
GH039704,349,BA,Trinca,-134.648.773,-44.881.042,939.0
GH039704,349,BA,Rocada,-134.648.791,-448.810.627,939.0
GH039704,349,BA,Faixa Central,-134.648.791,-448.810.627,939.0
GH039704,349,BA,Faixa Lateral,-134.648.791,-448.810.627,939.0
GH039704,349,BA,Trinca,-134.648.876,-448.811.554,939.0
GH039704,349,BA,Trinca,-134.649.095,-448.813.628,939.0
GH039704,349,BA,Rocada,-134.649.233,-448.815.279,939.0
GH039704,349,BA,Faixa Central,-134.649.233,-448.815.279,939.0
GH039704,349,BA,Faixa Lateral,-134.649.233,-448.815.279,939.0
GH039704,349,BA,Trinca,-134.649.481,-448.817.911,939.0
GH039704,349,BA,Rocada,-134.649.692,-448.819.923,939.0
GH039704,349,BA,Faixa Central,-134.649.692,-448.819.923,939.0
GH039704,349,BA,Faixa Lateral,-134.649.692,-448.819.923,939.0
GH039704,349,BA,Trinca,-134.649.705,-448.820.119,939.0
GH039704,349,BA,Trinca,-134.650.102,-448.823.728,939.0
GH039704,349,BA,Rocada,-134.650.187,-448.824.608,939.0
GH039704,349,BA,Faixa Central,-134.650.187,-448.824.608,939.0
GH039704,349,BA,Faixa Lateral,-134.650.187,-448.824.608,939.0
GH039704,349,BA,Trinca,-134.650.464,-448.826.966,939.0
GH039704,349,BA,Trinca,-134.650.603,-448.828.403,939.0
GH039704,349,BA,Rocada,-134.650.679,-448.829.254,939.0
GH039704,349,BA,Faixa Central,-134.650.679,-448.829.254,939.0
GH039704,349,BA,Faixa Lateral,-134.650.679,-448.829.254,939.0
GH039704,349,BA,Trinca,-134.650.749,-448.829.911,939.0
GH039704,349,BA,Trinca,-134.650.961,-448.831.398,939.0
GH039704,349,BA,Remendo,-13.465.113,-4.488.328,939.0
GH039704,349,BA,Rocada,-134.651.225,-448.833.895,939.0
GH039704,349,BA,Faixa Central,-134.651.225,-448.833.895,939.0
GH039704,349,BA,Faixa Lateral,-134.651.225,-448.833.895,939.0
GH039704,349,BA,Remendo,-134.651.398,-448.836.025,939.0
GH039704,349,BA,Rocada,-134.651.617,-448.838.531,939.0
GH039704,349,BA,Faixa Central,-134.651.617,-448.838.531,939.0
GH039704,349,BA,Faixa Lateral,-134.651.617,-448.838.531,939.0
GH039704,349,BA,Trinca,-134.651.658,-44.883.881,939.0
GH039704,349,BA,Trinca,-134.651.832,-448.840.606,939.0
GH039704,349,BA,Trinca,-13.465.196,-448.841.607,939.0
GH039704,349,BA,Trinca,-134.652.093,-448.842.629,939.0
GH039704,349,BA,Rocada,-134.652.157,-448.843.177,939.0
GH039704,349,BA,Faixa Central,-134.652.157,-448.843.177,939.0
GH039704,349,BA,Faixa Lateral,-134.652.157,-448.843.177,939.0
GH039704,349,BA,Trinca,-134.652.227,-448.843.809,939.0
GH039704,349,BA,Trinca,-134.652.386,-448.845.461,939.0
GH039704,349,BA,Rocada,-134.652.675,-448.847.789,939.0
GH039704,349,BA,Faixa Central,-134.652.675,-448.847.789,939.0
GH039704,349,BA,Faixa Lateral,-134.652.675,-448.847.789,939.0
GH039704,349,BA,Trinca,-134.652.708,-448.848.157,939.0
GH039704,349,BA,Trinca,-134.652.815,-448.849.364,939.0
GH039704,349,BA,Trinca,-134.653.073,-448.851.602,939.0
GH039704,349,BA,Rocada,-134.653.162,-448.852.462,939.0
GH039704,349,BA,Faixa Central,-134.653.162,-448.852.462,939.0
GH039704,349,BA,Faixa Lateral,-134.653.162,-448.852.462,939.0
GH039704,349,BA,Trinca,-134.653.177,-448.852.651,939.0
GH039704,349,BA,Trinca,-134.653.289,-448.853.776,939.0
GH039704,349,BA,Trinca,-134.653.447,-448.855.179,939.0
GH039704,349,BA,Trinca,-134.653.601,-448.856.405,939.0
GH039704,349,BA,Rocada,-134.653.682,-44.885.706,939.0
GH039704,349,BA,Faixa Central,-134.653.682,-44.885.706,939.0
GH039704,349,BA,Faixa Lateral,-134.653.682,-44.885.706,939.0
GH039704,349,BA,Trinca,-134.653.712,-448.857.346,939.0
GH039704,349,BA,Trinca,-134.653.912,-448.859.117,939.0
GH039704,349,BA,Rocada,-134.654.208,-448.861.699,939.0
GH039704,349,BA,Faixa Central,-134.654.208,-448.861.699,939.0
GH039704,349,BA,Faixa Lateral,-134.654.208,-448.861.699,939.0
GH039704,349,BA,Trinca,-134.654.261,-448.862.169,939.0
GH039704,349,BA,Trinca,-134.654.421,-448.863.808,939.0
GH039704,349,BA,Rocada,-134.654.627,-448.866.304,939.0
GH039704,349,BA,Faixa Central,-134.654.627,-448.866.304,939.0
GH039704,349,BA,Faixa Lateral,-134.654.627,-448.866.304,939.0
GH039704,349,BA,Trinca,-134.654.642,-448.866.402,939.0
GH039704,349,BA,Trinca,-134.654.798,-448.867.961,939.0
GH039704,349,BA,Trinca,-134.654.915,-448.868.933,939.0
GH039704,349,BA,Trinca,-134.655.027,-448.870.022,939.0
GH039704,349,BA,Trinca,-134.655.027,-448.870.022,939.0
GH039704,349,BA,Rocada,-134.655.144,-448.870.922,939.0
GH039704,349,BA,Faixa Central,-134.655.144,-448.870.922,939.0
GH039704,349,BA,Faixa Lateral,-134.655.144,-448.870.922,939.0
GH039704,349,BA,Trinca,-134.655.233,-448.871.636,939.0
GH039704,349,BA,Trinca,-134.655.233,-448.871.636,939.0
GH039704,349,BA,Trinca,-134.655.422,-448.873.067,939.0
GH039704,349,BA,Trinca,-134.655.682,-44.887.504,939.0
GH039704,349,BA,Rocada,-134.655.741,-448.875.523,939.0
GH039704,349,BA,Faixa Central,-134.655.741,-448.875.523,939.0
GH039704,349,BA,Faixa Lateral,-134.655.741,-448.875.523,939.0
GH039704,349,BA,Trinca,-134.655.805,-448.876.012,939.0
GH039704,349,BA,Trinca,-134.655.805,-448.876.012,939.0
GH039704,349,BA,Trinca,-134.656.022,-448.877.921,939.0
GH039704,349,BA,Rocada,-13.465.623,-4.488.802,939.0
GH039704,349,BA,Faixa Central,-13.465.623,-4.488.802,939.0
GH039704,349,BA,Faixa Lateral,-13.465.623,-4.488.802,939.0
GH039704,349,BA,Trinca,-134.656.459,-448.882.372,939.0
GH039704,349,BA,Rocada,-134.656.713,-448.884.884,939.0
GH039704,349,BA,Faixa Central,-134.656.713,-448.884.884,939.0
GH039704,349,BA,Faixa Lateral,-134.656.713,-448.884.884,939.0
GH039704,349,BA,Trinca,-134.656.823,-448.885.904,939.0
GH039704,349,BA,Trinca,-134.656.911,-448.886.934,940.0
GH039704,349,BA,Trinca,-134.657.014,-448.887.947,940.0
GH039704,349,BA,Trinca,-134.657.164,-448.889.146,940.0
GH039704,349,BA,Trinca,-134.657.164,-448.889.146,940.0
GH039704,349,BA,Rocada,-134.657.208,-448.889.525,940.0
GH039704,349,BA,Faixa Central,-134.657.208,-448.889.525,940.0
GH039704,349,BA,Faixa Lateral,-134.657.208,-448.889.525,940.0
GH039704,349,BA,Trinca,-134.657.303,-448.890.448,940.0
GH039704,349,BA,Trinca,-134.657.464,-448.892.047,940.0
GH039704,349,BA,Trinca,-134.657.559,-448.893.065,940.0
GH039704,349,BA,Rocada,-134.657.674,-448.894.177,940.0
GH039704,349,BA,Faixa Central,-134.657.674,-448.894.177,940.0
GH039704,349,BA,Faixa Lateral,-134.657.674,-448.894.177,940.0
GH039704,349,BA,Trinca,-134.657.806,-448.895.209,940.0
GH039704,349,BA,Trinca,-134.657.942,-448.896.638,940.0
GH039704,349,BA,Trinca,-134.658.127,-448.898.311,940.0
GH039704,349,BA,Rocada,-13.465.819,-448.898.786,940.0
GH039704,349,BA,Faixa Central,-13.465.819,-448.898.786,940.0
GH039704,349,BA,Faixa Lateral,-13.465.819,-448.898.786,940.0
GH039704,349,BA,Trinca,-134.658.235,-448.899.344,940.0
GH039704,349,BA,Trinca,-134.658.337,-448.900.385,940.0
GH039704,349,BA,Trinca,-134.658.441,-448.901.418,940.0
GH039704,349,BA,Trinca,-134.658.545,-448.902.451,940.0
GH039704,349,BA,Trinca,-134.658.684,-448.903.465,940.0
GH039704,349,BA,Trinca,-134.658.684,-448.903.465,940.0
GH039704,349,BA,Rocada,-134.658.684,-448.903.465,940.0
GH039704,349,BA,Faixa Central,-134.658.684,-448.903.465,940.0
GH039704,349,BA,Faixa Lateral,-134.658.684,-448.903.465,940.0
GH039704,349,BA,Trinca,-134.658.827,-448.904.534,940.0
GH039704,349,BA,Trinca,-134.658.977,-448.905.704,940.0
GH039704,349,BA,Trinca,-134.659.106,-448.906.909,940.0
GH039704,349,BA,Rocada,-134.659.249,-448.908.138,940.0
GH039704,349,BA,Faixa Central,-134.659.249,-448.908.138,940.0
GH039704,349,BA,Faixa Lateral,-134.659.249,-448.908.138,940.0
GH039704,349,BA,Trinca,-134.659.263,-448.908.232,940.0
GH039704,349,BA,Trinca,-134.659.402,-44.890.927,940.0
GH039704,349,BA,Trinca,-134.659.587,-448.910.865,940.0
GH039704,349,BA,Trinca,-134.659.587,-448.910.865,940.0
GH039704,349,BA,Rocada,-134.659.775,-44.891.278,940.0
GH039704,349,BA,Faixa Central,-134.659.775,-44.891.278,940.0
GH039704,349,BA,Faixa Lateral,-134.659.775,-44.891.278,940.0
GH039704,349,BA,Trinca,-134.659.875,-448.913.649,940.0
GH039704,349,BA,Trinca,-134.659.997,-448.914.695,940.0
GH039704,349,BA,Trinca,-134.660.109,-448.915.742,940.0
GH039704,349,BA,Trinca,-134.660.217,-448.916.694,940.0
GH039704,349,BA,Trinca,-134.660.217,-448.916.694,940.0
GH039704,349,BA,Rocada,-134.660.264,-448.917.458,940.0
GH039704,349,BA,Faixa Central,-134.660.264,-448.917.458,940.0
GH039704,349,BA,Faixa Lateral,-134.660.264,-448.917.458,940.0
GH039704,349,BA,Trinca,-134.660.285,-448.917.653,940.0
GH039704,349,BA,Trinca,-134.660.367,-448.918.741,940.0
GH039704,349,BA,Buraco,-134.660.429,-448.919.429,940.0
GH039704,349,BA,Trinca,-134.660.452,-448.919.725,940.0
GH039704,349,BA,Trinca,-13.466.065,-448.921.379,940.0
GH039704,349,BA,Rocada,-134.660.717,-44.892.208,940.0
GH039704,349,BA,Faixa Central,-134.660.717,-44.892.208,940.0
GH039704,349,BA,Faixa Lateral,-134.660.717,-44.892.208,940.0
GH039704,349,BA,Trinca,-134.660.894,-448.923.845,940.0
GH039704,349,BA,Trinca,-134.661,-448.924.933,940.0
GH039704,349,BA,Rocada,-134.661.168,-448.926.694,940.0
GH039704,349,BA,Faixa Central,-134.661.168,-448.926.694,940.0
GH039704,349,BA,Faixa Lateral,-134.661.168,-448.926.694,940.0
GH039704,349,BA,Trinca,-134.661.246,-448.927.506,940.0
GH039704,349,BA,Trinca,-134.661.491,-448.930.559,940.0
GH039704,349,BA,Rocada,-134.661.598,-448.931.355,940.0
GH039704,349,BA,Faixa Central,-134.661.598,-448.931.355,940.0
GH039704,349,BA,Faixa Lateral,-134.661.598,-448.931.355,940.0
GH039704,349,BA,Trinca,-134.661.638,-448.931.753,940.0
GH039704,349,BA,Trinca,-134.661.762,-448.932.829,940.0
GH039704,349,BA,Trinca,-134.661.913,-448.934.309,940.0
GH039704,349,BA,Trinca,-134.662.032,-448.935.423,940.0
GH039704,349,BA,Rocada,-134.662.098,-448.936.031,940.0
GH039704,349,BA,Faixa Central,-134.662.098,-448.936.031,940.0
GH039704,349,BA,Faixa Lateral,-134.662.098,-448.936.031,940.0
GH039704,349,BA,Trinca,-134.662.303,-44.893.814,940.0
GH039704,349,BA,Trinca,-134.662.387,-448.939.247,940.0
GH039704,349,BA,Rocada,-134.662.506,-448.940.658,940.0
GH039704,349,BA,Faixa Central,-134.662.506,-448.940.658,940.0
GH039704,349,BA,Faixa Lateral,-134.662.506,-448.940.658,940.0
GH039704,349,BA,Trinca,-13.466.262,-448.941.973,940.0
GH039704,349,BA,Trinca,-134.662.713,-448.943.075,940.0
GH039704,349,BA,Trinca,-134.662.713,-448.943.075,940.0
GH039704,349,BA,Trinca,-134.662.831,-448.944.397,940.0
GH039704,349,BA,Rocada,-134.662.927,-448.945.316,940.0
GH039704,349,BA,Faixa Central,-134.662.927,-448.945.316,940.0
GH039704,349,BA,Faixa Lateral,-134.662.927,-448.945.316,940.0
GH039704,349,BA,Trinca,-134.662.927,-448.945.316,940.0
GH039704,349,BA,Trinca,-134.663.016,-448.946.239,940.0
GH039704,349,BA,Trinca,-134.663.125,-448.947.358,940.0
GH039704,349,BA,Trinca,-13.466.323,-448.948.488,940.0
GH039704,349,BA,Trinca,-134.663.338,-448.949.423,940.0
GH039704,349,BA,Trinca,-134.663.338,-448.949.423,940.0
GH039704,349,BA,Rocada,-134.663.395,-448.949.939,940.0
GH039704,349,BA,Faixa Central,-134.663.395,-448.949.939,940.0
GH039704,349,BA,Faixa Lateral,-134.663.395,-448.949.939,940.0
GH039704,349,BA,Trinca,-134.663.461,-448.950.569,940.0
GH039704,349,BA,Trinca,-134.663.555,-448.951.508,940.0
GH039704,349,BA,Rocada,-134.663.885,-448.954.531,940.0
GH039704,349,BA,Faixa Central,-134.663.885,-448.954.531,940.0
GH039704,349,BA,Faixa Lateral,-134.663.885,-448.954.531,940.0
GH039704,349,BA,Trinca,-134.664.073,-448.956.274,940.0
GH039704,349,BA,Trinca,-134.664.208,-448.957.274,940.0
GH039704,349,BA,Trinca,-134.664.381,-448.958.699,940.0
GH039704,349,BA,Rocada,-134.664.441,-448.959.143,940.0
GH039704,349,BA,Faixa Central,-134.664.441,-448.959.143,940.0
GH039704,349,BA,Faixa Lateral,-134.664.441,-448.959.143,940.0
GH039704,349,BA,Trinca,-134.664.695,-448.961.642,940.0
GH039704,349,BA,Trinca,-134.664.813,-448.962.849,940.0
GH039704,349,BA,Rocada,-134.664.921,-448.963.816,940.0
GH039704,349,BA,Faixa Central,-134.664.921,-448.963.816,940.0
GH039704,349,BA,Faixa Lateral,-134.664.921,-448.963.816,940.0
GH039704,349,BA,Trinca,-134.664.946,-448.964.034,940.0
GH039704,349,BA,Trinca,-134.665.103,-448.965.544,940.0
GH039704,349,BA,Trinca,-134.665.323,-448.967.885,940.0
GH039704,349,BA,Buraco,-13.466.537,-448.968.306,940.0
GH039704,349,BA,Rocada,-134.665.384,-448.968.413,940.0
GH039704,349,BA,Faixa Central,-134.665.384,-448.968.413,940.0
GH039704,349,BA,Faixa Lateral,-134.665.384,-448.968.413,940.0
GH039704,349,BA,Trinca,-134.665.491,-448.969.263,940.0
GH039704,349,BA,Trinca,-134.665.644,-448.970.413,940.0
GH039704,349,BA,Rocada,-134.665.908,-448.973.024,940.0
GH039704,349,BA,Faixa Central,-134.665.908,-448.973.024,940.0
GH039704,349,BA,Faixa Lateral,-134.665.908,-448.973.024,940.0
GH039704,349,BA,Trinca,-134.666.118,-448.974.584,940.0
GH039704,349,BA,Trinca,-13.466.622,-448.975.538,940.0
GH039704,349,BA,Trinca,-134.666.404,-448.977.196,941.0
GH039704,349,BA,Rocada,-134.666.459,-448.977.705,941.0
GH039704,349,BA,Faixa Central,-134.666.459,-448.977.705,941.0
GH039704,349,BA,Faixa Lateral,-134.666.459,-448.977.705,941.0
GH039704,349,BA,Rocada,-134.666.967,-448.982.377,941.0
GH039704,349,BA,Faixa Central,-134.666.967,-448.982.377,941.0
GH039704,349,BA,Faixa Lateral,-134.666.967,-448.982.377,941.0
GH039704,349,BA,Trinca,-134.667.148,-448.984.091,941.0
GH039704,349,BA,Trinca,-134.667.254,-448.985.202,941.0
GH039704,349,BA,Rocada,-13.466.746,-44.898.697,941.0
GH039704,349,BA,Faixa Central,-13.466.746,-44.898.697,941.0
GH039704,349,BA,Faixa Lateral,-13.466.746,-44.898.697,941.0
GH039704,349,BA,Trinca,-134.667.493,-448.987.393,941.0
GH039704,349,BA,Trinca,-134.667.632,-448.988.801,941.0
GH039704,349,BA,Trinca,-134.667.728,-448.989.782,941.0
GH039704,349,BA,Rocada,-134.667.957,-448.991.642,941.0
GH039704,349,BA,Faixa Central,-134.667.957,-448.991.642,941.0
GH039704,349,BA,Faixa Lateral,-134.667.957,-448.991.642,941.0
GH039704,349,BA,Rocada,-134.668.455,-448.996.278,941.0
